Filename,original_vars,original_constraints,clausal_constraints,alk_constraints,alk_general,alk_amo,alk_vars_eliminated,alk_seconds,total_seconds,total_extracted_constraints,ple_real_time,extraction_real_time,cache_hits_verified,cache_hits_unverified,cache_misses,verification_time,testing_verification_time,sat_verification_time,bdd_verification_time,testing_successes,testing_failures,sat_successes,sat_failures,bdd_successes,bdd_failures
2a6f21741efb8f8abbfdfe30f22ba9f8-Mycielski-11-hints-4,15350,3975330,3975330,0,-1,-1,-1,215.758,218.303,0,1.73,226.42,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2a7236bed2ca15e57abccde9893a0eca-sokoban-p16.sas.ex.23-sc2016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2a84c7af7db5cc805e1caa02a0178113-satellite3_v01i.shuffled-as.sat05-4057,612,17700,17700,0,-1,-1,-1,1.114,1.132,0,0.01,1.19,0,0,8,0.028,0.028,0.000,0.000,0,1,0,0,0,0
2a9ca86ac3ac3b4e25901be45d04676b-connm-ue-csp-sat-n600-d0.02-s1837695259.used-as.sat04-960,532,6805,6805,0,-1,-1,-1,0.334,0.338,0,0.01,0.35,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2aa036beaf28f5d566ba0c527ef8dbb4-SGI_30_60_19_60_6-log.shuffled-as.sat03-113,95,37442,37442,0,-1,-1,-1,0.016,0.112,0,0.04,0.24,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2aab943d5ee5d7b3888f1ca30a453c4f-logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07,7194,512634,512634,0,-1,-1,-1,15.018,15.586,0,0.23,16.66,0,254,494,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ad7bdd61a586efb518cc1a175102598-narain-vpn-clauses-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2adbad9623c714a6f33c3405b8ab3c77-marg4x4.shuffled-as.sat03-1454,64,288,288,0,-1,-1,-1,0.000,0.001,0,0.00,0.12,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b024ec66a64352afefaef0bd34d8821-itox_vc979,115851,329540,329540,0,-1,-1,-1,108.453,108.625,0,0.19,109.28,0,16096,182,106.868,106.468,0.000,0.000,0,76,0,0,0,0
2b16b710df95018b7d53061fb416ec7d-pbl-00090.shuffled-as.sat05-1316.shuffled-as.sat05-1316,322,9320,9320,0,-1,-1,-1,0.129,0.146,0,0.04,0.18,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b3de92685792ae19e4549b5c4571e27-crafted_n12_d6_c4_num4,56064,15834160,15834160,0,-1,-1,-1,2139.560,2147.357,0,5.85,2175.41,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b500a9967d6110ac2dbd0fb62a31993-shuffling-1-s1607689246-of-bench-sat04-351.used-as.sat04-490,9882,295998,295998,0,-1,-1,-1,0.201,1.852,0,0.28,2.96,0,0,12,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b5f3caa6d84857f4919513df087bbdf-bv-term-small-rw_1220.smt2,7555,22720,22720,0,-1,-1,-1,0.447,0.458,0,0.03,0.63,0,28,61,0.290,0.253,0.000,0.000,0,58,0,0,0,0
2b60f9be1439f63b7f174c6b8ca7fedf-sgen1-unsat-121-100,121,252,252,0,-1,-1,-1,0.001,0.003,0,0.01,0.01,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b738a1991a7318cad993a809b10cc2c-marg2x2.shuffled-as.sat03-1440,12,32,32,0,-1,-1,-1,0.000,0.001,0,0.00,0.00,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b792fa1e9b4be42dac50f340f91eec2-pb_400_09_lb_04,231153,904865,876323,402,0,402,9648,64.542,65.045,402,0.59,66.83,401,2016,57,47.037,46.500,0.057,0.000,1,49,1,0,0,0
2b79a32fe5eab5954569261405d7601c-transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2b79d33628be6f5c5a3ccc22209fd405-ferry8_ks99a.renamed-as.sat05-4004,1259,15206,15206,0,-1,-1,-1,0.124,0.131,0,0.01,0.15,0,317,12,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b800b372ae6d7746cd5a967d1d16307-srhd-sgi-m47-q742.5-n45-p15-s28972035,1985,409171,409171,0,-1,-1,-1,23.243,23.433,0,0.15,24.13,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2b8f44fd542e8c6dd4917a3df727025c-twoall.used-as.sat04-985,5716,16838,16838,0,-1,-1,-1,0.976,0.998,0,0.01,1.03,0,682,18,0.788,0.778,0.000,0.000,0,7,0,0,0,0
2b9793f3e830c87d87d1a4a0e46e823f-rand_net60-25-10.shuffled,3000,8881,8881,0,-1,-1,-1,1.063,1.069,0,0.01,1.08,0,0,171,0.974,0.965,0.000,0.000,0,20,0,0,0,0
2ba50be551d72853ba662e11371b24c1-at-least-two-traffic_b_unsat,78183,1590063,1590063,0,-1,-1,-1,1.460,3.688,0,0.98,7.60,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bb7d64dd3512f26249bd2f7e8d90a51-cz-3-7-7,12593,86038,86038,0,-1,-1,-1,5.456,5.497,0,0.05,5.63,0,106,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bbb665499be8250987177df6c80f20e-genurq20Sat.shuffled-as.sat03-1506,1566,7016,7016,0,-1,-1,-1,0.005,0.012,0,0.01,0.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bbc3327d89b59591b89b5d5a486f037-001,4288,75530,75530,0,-1,-1,-1,0.053,0.130,0,0.09,0.35,0,23,25,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bc12d122b5113f99285fc8f71593bf4-newton.2.3.i.smt2-cvc4-sc2016,302737,1309727,1309727,0,-1,-1,-1,1008.764,1009.870,0,0.94,1012.84,0,1937,3337,942.582,941.046,0.000,0.000,0,70,0,0,0,0
2be29ea62e8b3f85bc0f874a194047b3-fphp-045-035.shuffled-as.sat05-1223,1575,61470,61470,0,-1,-1,-1,0.860,0.924,0,0.04,1.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bea5597bd104b08f4b9564b96aebdc1-cnt08.shuffled,4089,13287,13287,0,-1,-1,-1,0.011,0.019,0,0.03,0.07,0,0,8,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2bfc581025f4136b5a0613e8a1c210e6-hitag2-10-60-0-0xe14721bd199894a-99,2294,30304,30304,0,-1,-1,-1,0.016,0.083,0,0.03,0.15,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c0a3d65b2772174460c884c79ece3d1-gensys-brn006.shuffled-as.sat05-3425,1517,58513,58513,0,-1,-1,-1,0.472,0.599,0,0.06,0.76,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c11a54b97218c0c939a626245bba86a-c9bidw_i,214795,638044,638044,0,-1,-1,-1,791.762,792.193,0,0.42,793.41,0,9384,557,779.850,775.960,0.000,0.000,0,382,0,0,0,0
2c15682632ec230f52e04e6b8738ba1f-aes_24_4_keyfind_2-sc2013,520,5664,5664,0,-1,-1,-1,0.003,0.009,0,0.01,0.02,0,13,11,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c17a6de2848b26d45e8a66f5feaa894-modgen-n200-m90860q08c40-6295,2200,9033,9033,0,-1,-1,-1,0.494,0.500,0,0.02,0.52,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c216cf84cc3a61aaa6d7e6afaeaf5af-w19-20.1,11750,270911,270911,0,-1,-1,-1,35.341,35.579,0,0.89,36.26,0,22,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c31104b38ad68ddd846e03ad248bcee-bob12m06,536882,1531963,1531963,0,-1,-1,-1,1006.511,1007.422,0,0.96,1010.50,0,1413,100,976.181,974.482,0.000,0.000,0,22,0,0,0,0
2c3c28f6d939d157e909c57a265fc908-mchess_17,544,1811,1811,0,-1,-1,-1,0.010,0.012,0,0.00,0.02,0,0,1,0.002,0.001,0.000,0.000,0,1,0,0,0,0
2c4e0ec3514d121eb77e995aa7c061ff-hitag2-8-60-0-0xb2021557d918860-94,2273,30047,30047,0,-1,-1,-1,0.017,0.046,0,0.03,0.12,0,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c5452e8b90e57f4e0900438ff749f20-ps_300_322_20,504879,2475751,2475751,0,-1,-1,-1,4.135,5.844,0,1.75,11.53,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c6909b32a7ba218e95c89c3fff48861-ndist.b.20998,272966,377943,377943,0,-1,-1,-1,2.492,2.766,0,0.28,3.65,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c7e530bd383ed94fd6da30cbe5d146f-rbsat-v2400c266431gyes7,2400,266431,266431,0,-1,-1,-1,7.835,7.965,0,0.10,8.41,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c7f53ede328263a433d01bfdd1114f2-logistics-rotate-10t6.shuffled-as.sat05-1134,10907,1475558,1475558,0,-1,-1,-1,80.323,83.744,0,0.65,87.07,0,196,315,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c80f7be9ab93c5bf4651a4aed0cbad4-shuffling-1-s1666656867-of-bench-sat04-427.used-as.sat04-566,4758,42048,42048,0,-1,-1,-1,2.185,2.217,0,0.03,2.29,0,0,72,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c893f0fd912257e4d0c2ab8c767d7f7-SGI_30_80_20_90_10-log.shuffled-as.sat03-196,100,33706,33706,0,-1,-1,-1,0.015,0.097,0,0.04,0.21,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2c89f1892c05c52d968039be0d544b02-shift1add.17976,395463,557234,557234,0,-1,-1,-1,508.904,509.294,0,0.52,510.65,0,0,1,504.739,504.086,0.000,0.000,0,1,0,0,0,0
2ca45059bddd612a5b6a3ce1fa903c04-vmpc_21.renamed-as.sat05-1923,441,45339,45339,0,-1,-1,-1,0.015,0.042,0,0.02,0.12,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ca513f98cb00bf9ff0ff1f8a9caaf78-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN,95456,219288,219288,0,-1,-1,-1,123.341,123.480,0,0.21,123.89,0,2065,22,7.263,7.171,0.039,0.000,1,3,0,1,0,0
2ca82d36bf188d2078831a1e82e9aac0-8pipe_q0_k,39434,887362,887362,0,-1,-1,-1,88.430,89.063,0,0.45,90.82,0,610,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2cb7b46308e84d71f2ac00ede72ca774-clauses-4.shuffled-as.sat05-1967,267767,823658,823658,0,-1,-1,-1,1012.065,1013.517,0,1.13,1015.59,0,15,1120,814.868,812.575,0.000,0.000,0,101,0,0,0,0
2ccc158cc3a0e1bb959242bc57965ec5-crafted_n12_d6_c4_num11,56064,15834364,15834364,0,-1,-1,-1,2068.851,2076.448,0,5.80,2107.27,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2cdd629fc6893419d7fb4bc4af057f82-mp1-ps_5000_21250_3_0_0.6_0_1.45_2,5000,20883,20883,0,-1,-1,-1,1.862,1.878,0,0.03,1.92,0,1,47,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2cdd8d0f948351223500e20c9e631ffd-ACG-20-10p0,374228,1287064,1287064,0,-1,-1,-1,70.024,70.807,0,1.01,73.49,0,5629,50,41.389,40.863,0.000,0.000,0,36,0,0,0,0
2cddf2882451cbf057dce063728da9ae-Schur_160_5_d27,763,28403,28403,0,-1,-1,-1,1.278,1.301,0,0.02,1.36,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ce5d7c2f71f8d1cd6471932b1cb854e-AProVE07-03,3114,10580,10580,0,-1,-1,-1,0.140,0.145,0,0.02,0.16,0,358,7,0.097,0.096,0.000,0.000,0,3,0,0,0,0
2cf177493f485906510321213cfdc994-si2-b03m-m400-03,5310,297416,297416,0,-1,-1,-1,0.611,1.448,0,0.40,2.93,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d0b17fc6203c74e3e72055f532459ca-rbsat-v2640c305320gyes10,2640,305320,305320,0,-1,-1,-1,9.872,10.037,0,0.12,10.57,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d0c041c0fe72dc32527bfbf34f63e61-170223547,322,1127,1127,0,-1,-1,-1,0.077,0.078,0,0.00,0.08,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d1e4189b9de74ed1af4721483d3a574-rbsat-v760c43649g9,760,43649,43649,0,-1,-1,-1,0.670,0.694,0,0.02,0.77,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d2480ecc9cf28ffab434e5a01283fe4-hitag2-10-60-0-0xfee9637399d85a2-78,2282,30197,30197,0,-1,-1,-1,0.016,0.045,0,0.03,0.11,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d46630f3a5cf0db88d418ac49bc91c3-rbsat-v760c43649gyes8,760,43649,43649,0,-1,-1,-1,0.726,0.745,0,0.02,0.81,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d5cc23d8d805a0cf65141e4b4401ba4-20180322_164245263_p_cnf_320_1120,320,1120,1120,0,-1,-1,-1,0.076,0.077,0,0.00,0.25,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d6d26e1c5b4f2763c03697a6d00d3cf-fixedbandwidth-eq-31_shuffled,125,510,510,0,-1,-1,-1,0.004,0.024,0,0.00,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2d92bc594de18b0ab452eb8b0a3e2798-4col200_9_5.shuffled,400,3525,3525,0,-1,-1,-1,0.002,0.005,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2da2d8242d31196d7a3d282e9cae4706-hwb-n26-02-S1189729474.shuffled-as.sat03-1623,172,832,832,0,-1,-1,-1,0.001,0.037,0,0.00,0.04,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2da6cd2db1412abbf001b66cfa91e92f-phnf-size10-exclusive-equilarge_m2.used-as.sat04-899.shuffled-as.sat05-4185,9714,1075714,1075714,0,-1,-1,-1,39.839,41.887,0,0.55,44.26,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2daf54c7f2e073d821c467a4993ebdeb-IBM_FV_2004_rule_batch_22_SAT_dat.k100,215473,863171,863171,0,-1,-1,-1,92.705,93.218,0,0.48,94.92,0,24098,323,77.321,76.954,0.000,0.000,0,31,0,0,0,0
2db24587fa4da8d6bf3b55c9ff6c10a4-hgen8-n260-01-S1597732451.shuffled-as.sat05-480,260,391,391,0,-1,-1,-1,0.002,0.003,0,0.00,0.01,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2db411a0737a4a9eba4d9b68541e0ce7-test_v3_r3_vr10_c1_s24300.smt2-stp212,30997,119541,119541,0,-1,-1,-1,0.225,0.300,0,0.09,0.53,0,391,58,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2dbb1db59a4ea23587ba2dc21080e4e7-shuffling-2-s1080347346-of-bench-sat04-432.used-as.sat04-709,98746,304245,304245,0,-1,-1,-1,696.344,696.723,0,0.29,697.44,0,0,7578,692.042,689.713,0.000,0.000,0,336,0,0,0,0
2dc39ea808c5fffc08d2ab8c48881c80-g2-hwmcc15deep-bobpcihm-k31,194793,540095,540095,0,-1,-1,-1,261.242,261.536,0,0.38,262.55,0,14570,745,252.062,250.492,0.000,0.000,0,268,0,0,0,0
2dcc525ccb3eb88be9dcd4fbed1bab6c-satcoin-genesis-SAT-32,134781,647048,647048,0,-1,-1,-1,2.512,2.879,0,0.39,4.17,0,970,17,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2dd2843e84e1c73b9a3fd45d4f13a2fa-ktf_TF-3.tf_2_0.02_24,24280,64122,64122,0,-1,-1,-1,4.947,4.983,0,0.06,5.13,0,1439,9,1.482,1.469,0.000,0.000,0,1,0,0,0,0
2dd79829405516b6add235e8fc4732b8-battleship-20-39-sat,780,7810,7810,0,-1,-1,-1,1.199,1.204,0,0.01,1.24,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2de2fae0ba0682cdde41af2216550302-SGI_30_60_28_50_8-dir.shuffled-as.sat03-128,840,77656,77656,0,-1,-1,-1,2.189,2.238,0,0.03,2.36,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2dfce8dfd050eefb91c57a8f2270cff9-newton.4.3.i.smt2-stp212,155600,638167,638167,0,-1,-1,-1,1.732,2.141,0,0.42,3.55,0,2009,108,0.312,0.150,0.000,0.000,0,17,0,0,0,0
2e058841373f34cc47d8dec927fd1796-blocks-blocks-36-0.150-NOTKNOWN,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2e0d0b143cff2105aa07d57e30ea5d74-atco_enc2_opt2_05_9-sc2014,14912,367132,367132,0,-1,-1,-1,15.369,15.730,0,0.26,16.89,0,2158,91,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e20dea74a345197d1adf368856da6f2-ndist.b.22495,292427,404889,404889,0,-1,-1,-1,2.626,2.899,0,0.29,3.84,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e29192bee7f468c3c6e1b7088829575-preimage_80r_493m_160h_seed_457,56108,179862,179862,0,-1,-1,-1,1.199,1.304,0,0.14,1.65,0,9026,47,0.593,0.564,0.000,0.000,0,5,0,0,0,0
2e2c1be1dcb0a636e0cccce1008ff289-mod2-rand3bip-unsat-90-1.shuffled-as.sat05-2594,90,240,240,0,-1,-1,-1,0.000,0.001,0,0.00,0.00,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e425e75bd968a05ca267c87177ba592-slp-synthesis-aes-top21-sc2011,51138,152640,152640,0,-1,-1,-1,547.117,547.207,0,0.12,547.50,0,128,9100,544.650,543.590,0.000,0.000,0,296,0,0,0,0
2e4e9b9124c854aa7068a882ebdbab59-rand_net50-25-5.shuffled,2500,7401,7401,0,-1,-1,-1,0.546,0.551,0,0.01,0.57,0,0,172,0.476,0.468,0.000,0.000,0,19,0,0,0,0
2e587b60ddaab9f66380b045119e5086-x2_40.shuffled-as.sat03-1599,118,314,314,0,-1,-1,-1,0.000,0.001,0,0.00,0.00,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e59129ef0d4fcaf1a3b9ae53e465238-edges-024-4-7787777-1-00,97,204,204,0,-1,-1,-1,0.001,0.029,0,0.00,0.03,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e5faa17499af9864176f0ff421a8e76-total-5-11-s,157394,500905,500905,0,-1,-1,-1,14.587,14.896,0,0.41,15.89,0,13346,23,1.297,1.185,0.000,0.000,0,18,0,0,0,0
2e6665e09a074c42b68cb142a635344d-ASG_96_len112_known_last13_2_u,6658,31909,31909,0,-1,-1,-1,0.021,0.043,0,0.02,0.11,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e6e3eb0bae3b6b69b9d2a32b06022c1-iso-ukn001.shuffled-as.sat05-3343,1025,5071,5071,0,-1,-1,-1,0.043,0.047,0,0.02,0.06,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2e8d7161c0fc7c711333eacff1cdb196-bf1355-741,2298,6741,6741,0,-1,-1,-1,0.040,0.069,0,0.02,0.08,0,63,37,0.004,0.001,0.000,0.000,0,7,0,0,0,0
2e952bfbce4f152e944987aadce01abb-em_7_4_9_exp,1677,26387,26387,0,-1,-1,-1,1.217,1.230,0,0.02,1.27,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ea58bf02696a704fcbc2b09ecc0b180-par32-5-c.shuffled,1339,5350,5350,0,-1,-1,-1,0.004,0.008,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2eb4cba952052c88a56e7cb42bbd2d8d-IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k80.debugged,107005,369308,369308,0,-1,-1,-1,30.716,30.944,0,0.22,31.68,0,10052,164,24.231,24.101,0.000,0.000,0,12,0,0,0,0
2ebd179039ebdc8170d2a3d8c0e8bdc1-iso-brn002.shuffled-as.sat05-2927,689,3864,3864,0,-1,-1,-1,0.011,0.013,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ecabde9d7d9098ecf05ad76bcc6bdea-par32-2.debugged,3176,8574,8574,0,-1,-1,-1,0.015,0.020,0,0.01,0.04,0,277,25,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ecd4f44785061feffd8316600972a4f-par32-3.shuffled,3176,7434,7434,0,-1,-1,-1,0.016,0.040,0,0.01,0.05,0,12,261,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ed94c394ad882bcfa42df6a1ed485ea-rand_net70-30-1.shuffled,4200,12461,12461,0,-1,-1,-1,1.777,1.784,0,0.01,1.81,0,0,322,1.659,1.643,0.000,0.000,0,35,0,0,0,0
2ee0774c957ac08cab643bbe3cf5f8e2-manthey_single-ordered-initialized-w32-b9,6480,45401,45401,0,-1,-1,-1,0.037,0.066,0,0.03,0.15,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2eeb1d735afc7aae8266d7355d4312c9-mod2c-rand3bip-unsat-150-2.shuffled-as.sat05-2369,200,800,800,0,-1,-1,-1,0.001,0.002,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2eee5bfbc4019900d2cac2206949defe-homer19.shuffled,330,2340,2340,0,-1,-1,-1,0.013,0.015,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ef023ae6c46e4415734f9349a36d678-velev-pipe-o-uns-1.0-7,24415,710991,710991,0,-1,-1,-1,71.197,71.769,0,0.37,73.19,0,40,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2efb9075d56838fdcfb9e3bbd7634420-genurq6Sat.shuffled-as.sat03-1512,149,738,738,0,-1,-1,-1,0.001,0.002,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f05cb9c187b6a7789487347344601b3-em_7_4_8_all,1617,37237,37237,0,-1,-1,-1,1.942,1.961,0,0.02,2.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f2bb4cdd04d3aa32f37f1c28a0b8bd5-srhd-sgi-m52-q918.75-n50-p15-s98191766,2377,566749,566749,0,-1,-1,-1,38.074,38.356,0,0.21,39.32,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f410eb822183388f75d966463293f60-qwh.40.528.shuffled-as.sat03-1652,2511,18906,18906,0,-1,-1,-1,0.465,0.476,0,0.01,0.51,0,0,14,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f734109b7f0ccf86c85ade14a238b1a-MD5-29-4,8590,65073,65073,0,-1,-1,-1,0.036,0.086,0,0.04,0.22,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f779374c7998f8bdfc2eb9f259c75ae-g2-slp-synthesis-aes-top24,65983,197322,197322,0,-1,-1,-1,49.398,49.510,0,0.13,49.88,0,12064,46,46.590,46.435,0.000,0.000,0,35,0,0,0,0
2f7b383673350dcca7454964a5cdfc20-bob12s04,542367,1424296,1424296,0,-1,-1,-1,1136.767,1137.694,0,1.03,1140.76,0,0,1,1126.463,1125.542,0.000,0.000,0,1,0,0,0,0
2f93deac30c03c206d0366b79d7df62d-urqh3x6.shuffled-as.sat03-1479,106,1232,1232,0,-1,-1,-1,0.001,0.016,0,0.01,0.21,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2f96882c6bf532587ff779b4aa9b7405-ae_rphp056_05,7125,16757,16757,0,-1,-1,-1,0.516,0.526,0,0.01,0.56,0,6214,3,0.152,0.146,0.000,0.000,0,1,0,0,0,0
2f998f06e0729ffa9ee5930dd8ba807c-TT7F-34-24C,6545,871889,871889,0,-1,-1,-1,62.747,77.605,0,2.33,90.52,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fb0bf7025799782ba3c5306e5115345-mod2c-rand3bip-unsat-90-3.shuffled-as.sat05-2310,120,480,480,0,-1,-1,-1,0.000,0.024,0,0.00,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fbd07c399ed9a0d7887aad9c815f0f1-UCG-15-5p0,162696,621157,621157,0,-1,-1,-1,39.370,39.745,0,0.46,40.91,0,1390,43,14.799,14.478,0.000,0.000,0,31,0,0,0,0
2fc1354438b7dc24dea60cc6fce62e8b-cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15,39546,128070,128070,0,-1,-1,-1,0.437,0.514,0,0.09,0.79,0,4711,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fcd5152cc1a5dc67243cc7766eb6056-unsat-pbl-00090.sat05-1326.reshuffled-07,322,9321,9321,0,-1,-1,-1,0.135,0.154,0,0.01,0.18,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fdb459a50c2ffb1b8521b8464024dd4-fsf-300-354-2-2-3-2.85.opt,3486,8496,8496,0,-1,-1,-1,0.289,0.322,0,0.01,0.34,0,5,1411,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fdd1060b7b84e0a467ce815f808d72f-TimetableCNFEncoding_1_UNKNOWN,366507,2453013,2240947,1006,958,48,105049,133.177,135.964,1006,1.50,140.83,997,13716,37,75.788,74.675,0.690,0.000,9,9,9,0,0,0
2fe40704cdbb0ba99635e8d1a050b0a1-ndist.b.27485,357297,494709,494709,0,-1,-1,-1,3.089,3.411,0,0.35,4.58,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fe9a4ad4b9e00a857d11534429703cf-fphp-020-015.shuffled-as.sat05-1218,300,4970,4970,0,-1,-1,-1,0.037,0.040,0,0.01,0.05,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2fea6a7c016115a1b9dac63b8405212e-bf1355-621,2296,5401,5401,0,-1,-1,-1,0.033,0.036,0,0.01,0.05,0,48,49,0.003,0.001,0.000,0.000,0,6,0,0,0,0
2fedd34f047c7eceddf043d120fb597f-Haystacks-ext-13_c18,2197,26977,26977,0,-1,-1,-1,0.176,0.187,0,0.03,0.23,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ff25c7783f8ceb3ebab31eebb98592e-Karatsuba6972593x13466917,786,18417,18417,0,-1,-1,-1,0.018,0.052,0,0.02,0.10,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
2ff3034dc56f3211bd92c674ea5fbc3b-fclqcolor-14-08-09.shuffled-as.sat05-1276,329,9018,9018,0,-1,-1,-1,0.271,0.278,0,0.01,0.33,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
3073edda0f43dc631c798ab3307551ca-smtlib-qfbv-aigs-lfsr_004_127_112-tseitin,350506,874435,874435,0,-1,-1,-1,1001.552,1002.025,0,0.56,1003.74,0,325,108,994.844,992.709,0.000,0.000,0,107,0,0,0,0
